id,sensorId,Type,coordinates.lat,coordinates.long,altitude,heading,speed,speedmetric,temp,observationTime,date2
3195,1115770,truck,48.831963,8.860799,471.0,126,89,KilometersPerHour,,2018-05-15T11:08:56.0000000Z,2018-05-31 11:08:56
3196,1215653,truck,39.882987,-6.277141,351.0,346,0,KilometersPerHour,,2018-05-15T11:09:12.0000000Z,2018-05-31 11:09:12
3197,1115780,truck,53.811927,10.663086,8.0,174,87,KilometersPerHour,,2018-05-15T11:09:27.0000000Z,2018-05-31 11:09:27
3198,1215660,truck,41.159772,1.071652,150.0,2,17,KilometersPerHour,,2018-05-15T11:09:32.0000000Z,2018-05-31 11:09:32
3199,1215010,truck,44.854406,-0.505397,57.0,178,80,KilometersPerHour,,2018-05-15T11:09:20.0000000Z,2018-05-31 11:09:20
3200,1215669,truck,48.169915,1.368005,150.0,206,90,KilometersPerHour,,2018-05-15T11:09:27.0000000Z,2018-05-31 11:09:27
3201,1215670,truck,39.118173,-3.091487,678.0,254,88,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
3202,1315031,car,39.826804,-0.207074,73.0,240,12,KilometersPerHour,,2018-05-15T11:08:57.0000000Z,2018-05-31 11:08:57
3203,1315040,truck,41.831358,2.90679,140.0,324,86,KilometersPerHour,,2018-05-15T11:09:04.0000000Z,2018-05-31 11:09:04
3204,1315023,car,39.303856,-0.446492,29.0,22,86,KilometersPerHour,,2018-05-15T11:09:01.0000000Z,2018-05-31 11:09:01
3205,1315039,truck,41.690537,-0.977992,226.0,304,0,KilometersPerHour,,2018-05-15T11:09:18.0000000Z,2018-05-31 11:09:18
3206,1315027,truck,42.446056,1.945981,1169.0,152,22,KilometersPerHour,,2018-05-15T11:09:41.0000000Z,2018-05-31 11:09:41
3207,1315024,truck,37.402742,-5.986983,20.0,324,0,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
3208,1315009,truck,41.47643,-2.550732,946.0,274,62,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
3209,1315003,truck,37.269991,-6.917199,19.0,178,80,KilometersPerHour,,2018-05-15T11:09:23.0000000Z,2018-05-31 11:09:23
3210,1215012,truck,37.298695,-5.881139,79.0,342,0,KilometersPerHour,,2018-05-15T11:01:04.0000000Z,2018-05-31 11:01:04
3211,1215015,truck,39.032676,-5.822099,263.0,266,88,KilometersPerHour,,2018-05-15T11:08:47.0000000Z,2018-05-31 11:08:47
3212,1115903,truck,37.252945,-1.913653,109.0,156,0,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
3213,1215022,truck,41.319729,-4.907931,740.0,110,0,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
3214,1215027,truck,39.439779,-0.484304,72.0,102,0,KilometersPerHour,,2018-05-15T11:09:10.0000000Z,2018-05-31 11:09:10
3215,1215687,truck,39.469025,-0.510003,95.0,350,0,KilometersPerHour,,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
3216,1115911,truck,38.437105,-0.405843,51.0,234,62,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
3217,1215033,truck,41.513325,1.888596,132.0,24,0,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
3218,1215036,truck,44.58202,4.804569,116.0,342,88,KilometersPerHour,,2018-05-15T11:09:16.0000000Z,2018-05-31 11:09:16
3219,1315015,truck,42.633656,-1.630264,565.0,330,86,KilometersPerHour,,2018-05-15T11:09:03.0000000Z,2018-05-31 11:09:03
3220,1315017,truck,41.13997,1.3477370000000002,22.0,4,5,KilometersPerHour,,2018-05-15T11:08:54.0000000Z,2018-05-31 11:08:54
3221,1315030,truck,51.515362,-2.667162,18.0,32,0,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
3222,1315000,truck,37.686585,-5.494622,69.0,180,0,KilometersPerHour,,2018-05-15T11:08:59.0000000Z,2018-05-31 11:08:59
3223,1215046,truck,38.029898,-4.0768309999999985,209.0,272,0,KilometersPerHour,17.4,2018-05-15T11:09:11.0000000Z,2018-05-31 11:09:11
3224,1215047,truck,39.891882,-3.324557,737.0,282,83,KilometersPerHour,,2018-05-15T11:08:51.0000000Z,2018-05-31 11:08:51
3225,1215706,truck,43.666112,0.60637,166.0,74,70,KilometersPerHour,,2018-05-15T11:09:23.0000000Z,2018-05-31 11:09:23
3226,1215728,truck,39.976046,-3.4508650000000003,746.0,66,0,KilometersPerHour,,2018-05-15T11:09:29.0000000Z,2018-05-31 11:09:29
3227,1615065,truck,49.204488,9.638447,352.0,248,0,KilometersPerHour,,2018-05-15T11:09:03.0000000Z,2018-05-31 11:09:03
3228,1315460,car,38.036325,-1.238034,84.0,72,0,KilometersPerHour,,2018-05-15T11:09:12.0000000Z,2018-05-31 11:09:12
3229,1315448,bus,41.422167,2.22066,15.0,262,26,KilometersPerHour,,2018-05-15T11:09:29.0000000Z,2018-05-31 11:09:29
3230,1615432,truck,37.882079,-4.809664,131.0,88,34,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
3231,1315464,truck,46.341117,4.821911,254.0,192,83,KilometersPerHour,,2018-05-15T11:09:19.0000000Z,2018-05-31 11:09:19
3232,1315458,truck,43.005125,-1.635669,602.0,6,73,KilometersPerHour,,2018-05-15T11:09:22.0000000Z,2018-05-31 11:09:22
3233,1315381,truck,38.71175,-0.974631,544.0,180,0,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
3234,1315032,truck,42.199857,-1.674606,263.0,110,0,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
3235,1315461,truck,47.257046,0.693944,95.0,250,22,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
3236,1315407,truck,38.711348,-0.974007,549.0,88,0,KilometersPerHour,,2018-05-15T11:09:44.0000000Z,2018-05-31 11:09:44
3237,1615444,truck,41.524781,-0.172557,362.0,274,89,KilometersPerHour,,2018-05-15T11:09:18.0000000Z,2018-05-31 11:09:18
3238,1315417,truck,38.057322,-1.365313,234.0,332,0,KilometersPerHour,,2018-05-15T11:09:15.0000000Z,2018-05-31 11:09:15
3239,1315395,truck,38.711132,-0.974885,552.0,198,0,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
3240,1315404,truck,38.71086,-0.975845,550.0,224,0,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
3241,1315443,truck,42.582912,-6.620075999999999,528.0,270,88,KilometersPerHour,,2018-05-15T11:09:31.0000000Z,2018-05-31 11:09:31
3242,1315384,truck,38.71142,-0.974551,542.0,202,0,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
3243,1315373,bus,41.964439,2.776726,123.0,344,0,KilometersPerHour,,2018-05-15T11:09:13.0000000Z,2018-05-31 11:09:13
3244,1415358,truck,38.710683,-0.975445,537.0,236,0,KilometersPerHour,,2018-05-15T11:09:06.0000000Z,2018-05-31 11:09:06
3245,1315387,truck,48.116815,11.557069,518.0,176,13,KilometersPerHour,,2018-05-15T11:09:03.0000000Z,2018-05-31 11:09:03
3246,1315370,truck,41.645138,-0.980526,260.0,176,0,KilometersPerHour,,2018-05-15T11:09:20.0000000Z,2018-05-31 11:09:20
3247,1315423,truck,41.503717,2.1876330000000004,41.0,232,11,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
3248,1315383,truck,41.494396,-1.3750440000000002,361.0,256,35,KilometersPerHour,,2018-05-15T11:09:18.0000000Z,2018-05-31 11:09:18
3249,1415354,truck,43.275817,-1.700452,31.0,270,27,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
3250,1315442,truck,49.201589,1.218732,131.0,208,1,KilometersPerHour,,2018-05-15T11:08:50.0000000Z,2018-05-31 11:08:50
3251,1415779,truck,38.00456,-1.307601,179.0,4,0,KilometersPerHour,,2018-05-15T11:09:40.0000000Z,2018-05-31 11:09:40
3252,1415306,truck,38.711514,-0.974936,539.0,240,0,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
3253,1415326,truck,38.711313,-0.974943,515.0,358,0,KilometersPerHour,,2018-05-15T11:09:05.0000000Z,2018-05-31 11:09:05
3254,1415335,truck,41.648791,2.427979,204.0,80,0,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
3255,1415309,truck,51.188995,0.8059390000000001,66.0,276,83,KilometersPerHour,,2018-05-15T11:09:24.0000000Z,2018-05-31 11:09:24
3256,1415350,truck,38.710985,-0.975001,577.0,214,0,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
3257,1415307,truck,38.711307,-0.974992,564.0,58,0,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
3258,1415297,truck,39.19814,-0.4943770000000001,40.0,352,86,KilometersPerHour,,2018-05-15T11:09:40.0000000Z,2018-05-31 11:09:40
3259,1515405,car,40.530948,-3.291046,614.0,254,43,KilometersPerHour,,2018-05-15T11:09:36.0000000Z,2018-05-31 11:09:36
3260,1515559,truck,43.420729,3.5332449999999995,40.0,250,90,KilometersPerHour,,2018-05-15T11:08:54.0000000Z,2018-05-31 11:08:54
3261,1515109,truck,39.47495,-0.56617,128.0,208,0,KilometersPerHour,,2018-05-15T11:09:04.0000000Z,2018-05-31 11:09:04
3262,1515180,truck,45.71296,0.177208,69.0,34,80,KilometersPerHour,,2018-05-15T11:09:28.0000000Z,2018-05-31 11:09:28
3263,1515167,truck,43.513078,5.437908,144.0,300,88,KilometersPerHour,,2018-05-15T11:08:59.0000000Z,2018-05-31 11:08:59
3264,1415304,truck,38.711457,-0.974081,556.0,134,0,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
3265,1415298,truck,41.741051,2.642075,64.0,202,43,KilometersPerHour,,2018-05-15T11:09:32.0000000Z,2018-05-31 11:09:32
3266,1415341,truck,38.710695,-0.975566,550.0,232,0,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
3267,1415334,truck,51.578356,-2.716571,38.0,292,87,KilometersPerHour,,2018-05-15T11:09:32.0000000Z,2018-05-31 11:09:32
3268,1415708,car,43.687729,4.05584,45.0,246,89,KilometersPerHour,,2018-05-15T11:07:44.0000000Z,2018-05-31 11:07:44
3269,1415728,truck,41.870556,-5.4368919999999985,689.0,304,89,KilometersPerHour,,2018-05-15T11:08:51.0000000Z,2018-05-31 11:08:51
3270,1415313,truck,50.460799,2.840198,52.0,312,0,KilometersPerHour,,2018-05-15T11:09:03.0000000Z,2018-05-31 11:09:03
3271,1515187,truck,41.664694,-3.7037,804.0,340,9,KilometersPerHour,,2018-05-15T11:09:24.0000000Z,2018-05-31 11:09:24
3272,1515157,truck,38.938723,-6.3626239999999985,253.0,40,79,KilometersPerHour,,2018-05-15T11:09:31.0000000Z,2018-05-31 11:09:31
3273,1515181,truck,37.588825,-5.750244,40.0,344,0,KilometersPerHour,,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
3274,1515172,truck,39.425528,-0.31908000000000003,9.0,26,0,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
3275,1515186,truck,43.10706,-7.598656,418.0,56,0,KilometersPerHour,12.9,2018-05-15T11:09:21.0000000Z,2018-05-31 11:09:21
3276,1415265,truck,39.684502,-0.557752,264.0,286,0,KilometersPerHour,,2018-05-15T11:09:50.0000000Z,2018-05-31 11:09:50
3277,1415280,truck,38.711472,-0.974979,520.0,358,0,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
3278,1415268,truck,42.500601,-1.670602,407.0,316,0,KilometersPerHour,,2018-05-15T11:09:27.0000000Z,2018-05-31 11:09:27
3279,1415318,truck,48.921435,2.002341,71.0,152,83,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
3280,1415308,truck,38.711115,-0.974939,560.0,180,0,KilometersPerHour,,2018-05-15T11:09:05.0000000Z,2018-05-31 11:09:05
3281,1415283,truck,42.729254,-3.000786,472.0,14,17,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
3282,1415317,truck,38.710766,-0.9751,550.0,76,0,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
3283,1415748,truck,44.66385800000001,1.568548,397.0,194,81,KilometersPerHour,,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
3284,1515164,truck,47.186095,0.645138,120.0,16,88,KilometersPerHour,,2018-05-15T11:08:42.0000000Z,2018-05-31 11:08:42
3285,1515102,truck,48.648641,2.187409,121.0,252,5,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
3286,1515152,truck,42.998217,2.966555,52.0,160,86,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
3287,1515096,truck,42.124773,-1.776736,356.0,148,41,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
3288,1515128,truck,48.120978,6.524551,355.0,98,0,KilometersPerHour,,2018-05-15T11:08:59.0000000Z,2018-05-31 11:08:59
3289,1515560,truck,35.878848,-5.513829,13.0,302,0,KilometersPerHour,,2018-05-15T11:09:13.0000000Z,2018-05-31 11:09:13
3290,1515601,truck,38.800948,-0.888724,561.0,198,87,KilometersPerHour,,2018-05-15T11:09:20.0000000Z,2018-05-31 11:09:20
3291,1515593,truck,37.481941,-5.91824,21.0,8,0,KilometersPerHour,,2018-05-15T11:09:49.0000000Z,2018-05-31 11:09:49
3292,1515613,truck,38.004873,-1.306452,179.0,310,0,KilometersPerHour,13.2,2018-05-15T11:09:12.0000000Z,2018-05-31 11:09:12
3293,1515584,truck,38.060122,-0.743428,37.0,306,18,KilometersPerHour,,2018-05-15T11:09:02.0000000Z,2018-05-31 11:09:02
3294,1515621,bus,41.118074,1.244142,11.0,66,0,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
3295,1515611,truck,39.872988,-0.519641,497.0,328,50,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
3296,1515610,truck,46.91248,1.7382830000000002,164.0,196,90,KilometersPerHour,,2018-05-15T11:09:21.0000000Z,2018-05-31 11:09:21
3297,1515229,car,41.372099,2.09384,58.0,18,78,KilometersPerHour,,2018-05-15T11:08:56.0000000Z,2018-05-31 11:08:56
3298,1515309,truck,45.690705,1.36636,312.0,174,87,KilometersPerHour,,2018-05-15T11:09:44.0000000Z,2018-05-31 11:09:44
3299,1515314,truck,42.227992,-1.658998,327.0,196,94,KilometersPerHour,5.9,2018-05-15T11:09:24.0000000Z,2018-05-31 11:09:24
3300,1515307,truck,53.546612,13.17768,77.0,24,14,KilometersPerHour,,2018-05-15T11:09:41.0000000Z,2018-05-31 11:09:41
3301,1515279,truck,43.313848,-3.884812,82.0,256,0,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
3302,1515245,truck,38.052161,-1.235545,74.0,320,24,KilometersPerHour,,2018-05-15T11:09:49.0000000Z,2018-05-31 11:09:49
3303,1515246,truck,41.562728,2.184984,111.0,348,37,KilometersPerHour,,2018-05-15T11:09:29.0000000Z,2018-05-31 11:09:29
3304,1515301,truck,37.137805,-4.725455,446.0,170,44,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
3305,1515235,truck,41.427026,1.805095,132.0,254,33,KilometersPerHour,-26.9,2018-05-15T11:09:03.0000000Z,2018-05-31 11:09:03
3306,1615854,truck,38.050109,-1.085778,58.0,330,0,KilometersPerHour,,2018-05-15T11:01:02.0000000Z,2018-05-31 11:01:02
3307,1615465,truck,40.2683,-3.745059,618.0,290,30,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
3308,1615455,truck,42.830137,-1.700041,425.0,322,15,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
3309,101595,car,38.560212,-0.134435,116.0,262,26,KilometersPerHour,,2018-05-15T11:09:33.0000000Z,2018-05-31 11:09:33
3310,915,truck,51.785951,-0.411085,119.0,0,93,KilometersPerHour,,2018-05-15T11:09:29.0000000Z,2018-05-31 11:09:29
3311,111503,car,48.055896,5.581062,344.0,28,86,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
3312,615,car,42.229796,2.983164,67.0,26,5,KilometersPerHour,,2018-05-15T11:09:33.0000000Z,2018-05-31 11:09:33
3313,815,car,46.482639,4.890785,178.0,204,82,KilometersPerHour,,2018-05-15T11:09:05.0000000Z,2018-05-31 11:09:05
3314,815,car,40.007209,-0.69196,983.0,290,64,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
3315,815,car,48.680913,5.940242,219.0,246,89,KilometersPerHour,,2018-05-15T11:09:47.0000000Z,2018-05-31 11:09:47
3316,815,car,41.507603,2.131103,85.0,62,92,KilometersPerHour,,2018-05-15T11:09:40.0000000Z,2018-05-31 11:09:40
3317,121506,truck,36.242073,-5.580954,114.0,188,96,KilometersPerHour,,2018-05-15T11:09:13.0000000Z,2018-05-31 11:09:13
3318,815,car,37.763616,-1.0856,125.0,122,0,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
3319,815,car,38.201952,-0.831887,11.0,200,89,KilometersPerHour,,2018-05-15T11:08:48.0000000Z,2018-05-31 11:08:48
3320,3115574,car,40.277816,-4.3300608,582.0,321,42,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
3321,3115560,car,41.3981503,2.0218806,28.0,152,95,KilometersPerHour,,2018-05-15T11:09:33.0000000Z,2018-05-31 11:09:33
3322,3115543,car,38.8407248,-9.3733008,175.0,205,0,KilometersPerHour,,2018-05-15T10:09:04.0000000Z,2018-05-31 10:09:04
3323,3115513,car,47.2134336,26.4319355,348.0,71,94,KilometersPerHour,,2018-05-15T10:09:39.0000000Z,2018-05-31 10:09:39
3324,3115482,car,38.496606,-1.322378,563.0,24,71,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
3325,3115477,car,42.5822331,-5.5843123,829.0,355,14,KilometersPerHour,,2018-05-15T11:09:06.0000000Z,2018-05-31 11:09:06
3326,3115484,car,36.9332516,-2.2086753,224.0,6,115,KilometersPerHour,,2018-05-15T11:09:44.0000000Z,2018-05-31 11:09:44
3327,3115458,car,38.4403531,-2.1104511,780.0,355,37,KilometersPerHour,,2018-05-15T11:09:23.0000000Z,2018-05-31 11:09:23
3328,3115445,car,39.0193648,-0.17601879999999998,29.0,140,0,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
3329,3115441,car,39.5531975,3.3109818,67.0,298,83,KilometersPerHour,,2018-05-15T11:09:14.0000000Z,2018-05-31 11:09:14
3330,3115463,car,41.5957618,1.5574928,416.0,109,91,KilometersPerHour,,2018-05-15T11:09:41.0000000Z,2018-05-31 11:09:41
3331,3115412,car,38.4035195,-1.0449966,578.0,202,6,KilometersPerHour,,2018-05-15T11:08:54.0000000Z,2018-05-31 11:08:54
3332,3115415,car,38.2499054,-0.8067323000000001,111.0,44,7,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
3333,3115374,car,38.0118761,-1.102385,53.0,212,32,KilometersPerHour,,2018-05-15T11:09:07.0000000Z,2018-05-31 11:09:07
3334,3115373,car,39.934862,-0.095554,48.0,37,25,KilometersPerHour,,2018-05-15T11:09:20.0000000Z,2018-05-31 11:09:20
3335,3115346,car,38.0726723,-5.017717299999998,689.0,200,36,KilometersPerHour,,2018-05-15T11:08:53.0000000Z,2018-05-31 11:08:53
3336,3115348,car,37.9773475,-1.1270128,49.0,301,0,KilometersPerHour,,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
3337,3215467,car,36.7124953,-6.035513,28.0,0,0,KilometersPerHour,,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
3338,3215465,car,38.049189,-1.911986,763.0,233,0,KilometersPerHour,,2018-05-15T11:08:37.0000000Z,2018-05-31 11:08:37
3339,3215286,car,36.7031506,-6.37315,29.0,0,0,KilometersPerHour,,2018-05-15T11:06:05.0000000Z,2018-05-31 11:06:05
3340,3215289,car,36.592495,-4.5799695,300.0,41,102,KilometersPerHour,,2018-05-15T11:09:32.0000000Z,2018-05-31 11:09:32
3341,3215173,car,39.4864085,-0.4345258,40.0,143,85,KilometersPerHour,,2018-05-15T11:08:26.0000000Z,2018-05-31 11:08:26
3342,3215317,car,41.9985473,2.2647731,463.0,253,72,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
3343,3215234,car,37.717314,-0.8891960999999999,18.0,357,6,KilometersPerHour,,2018-05-15T11:07:05.0000000Z,2018-05-31 11:07:05
3344,3215306,car,39.8825586,-3.9366621,455.0,73,0,KilometersPerHour,,2018-05-15T11:08:27.0000000Z,2018-05-31 11:08:27
3345,3215303,car,41.6500531,0.3873784,263.0,236,0,KilometersPerHour,,2018-05-15T11:06:23.0000000Z,2018-05-31 11:06:23
3346,3215340,car,38.63964910000001,0.0392561,22.0,317,8,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
3347,3215451,car,39.9492734,-0.161413,84.0,0,0,KilometersPerHour,,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
3348,3215252,car,37.72099650000001,-1.0767723,92.0,0,0,KilometersPerHour,,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
3349,3215420,car,41.5290728,2.4188271,11.0,234,0,KilometersPerHour,,2018-05-15T11:08:19.0000000Z,2018-05-31 11:08:19
3350,3215412,car,42.8855596,-8.5174403,301.0,17,19,KilometersPerHour,,2018-05-15T11:08:57.0000000Z,2018-05-31 11:08:57
3351,3215339,car,38.8943098,-1.3614026,891.0,0,0,KilometersPerHour,,2018-05-15T11:07:26.0000000Z,2018-05-31 11:07:26
3352,3215323,car,41.53583560000001,2.0334846,227.0,225,0,KilometersPerHour,,2018-05-15T11:02:51.0000000Z,2018-05-31 11:02:51
3353,3215229,car,38.0188296,-1.1366043,63.0,317,0,KilometersPerHour,,2018-05-15T11:07:41.0000000Z,2018-05-31 11:07:41
3354,3215249,car,39.4752191,-0.3300163,10.0,170,8,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
3355,3215157,car,38.0911526,-1.2441415,105.0,0,0,KilometersPerHour,,2018-05-15T11:04:11.0000000Z,2018-05-31 11:04:11
3356,3215230,car,37.4707851,-1.7750688,318.0,140,6,KilometersPerHour,,2018-05-15T11:09:23.0000000Z,2018-05-31 11:09:23
3357,3215191,car,41.5815618,2.0307213,379.0,141,7,KilometersPerHour,11.5,2018-05-15T11:09:32.0000000Z,2018-05-31 11:09:32
3358,3215343,car,41.6299565,-0.7352795999999999,205.0,0,0,KilometersPerHour,,2018-05-15T11:05:48.0000000Z,2018-05-31 11:05:48
3359,3215348,car,36.5087888,-4.918708799999999,34.0,243,0,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
3360,3215361,car,40.4591528,-3.691187,754.0,359,0,KilometersPerHour,,2018-05-15T11:08:15.0000000Z,2018-05-31 11:08:15
3361,3215261,car,38.0609465,-0.6859563,19.0,150,20,KilometersPerHour,,2018-05-15T11:09:04.0000000Z,2018-05-31 11:09:04
3362,3215393,truck,39.3480746,-0.4299358,23.0,179,76,KilometersPerHour,,2018-05-15T11:07:23.0000000Z,2018-05-31 11:07:23
3363,3215399,truck,41.3463481,2.0865856,53.0,248,6,KilometersPerHour,,2018-05-15T11:08:44.0000000Z,2018-05-31 11:08:44
3364,3215368,car,38.4002206,-0.5313234,113.0,118,9,KilometersPerHour,,2018-05-15T11:08:25.0000000Z,2018-05-31 11:08:25
3365,3215462,car,42.4604361,-2.4598076,394.0,195,28,KilometersPerHour,,2018-05-15T11:08:48.0000000Z,2018-05-31 11:08:48
3366,3215444,car,39.9682321,0.032049,8.0,353,38,KilometersPerHour,,2018-05-15T11:09:10.0000000Z,2018-05-31 11:09:10
3367,3215372,car,36.5313105,-4.7647641,425.0,0,0,KilometersPerHour,,2018-05-15T11:05:09.0000000Z,2018-05-31 11:05:09
3368,3215395,truck,40.4863666,-3.3998113,621.0,0,0,KilometersPerHour,,2018-05-15T11:08:50.0000000Z,2018-05-31 11:08:50
3369,3215378,car,36.5440169,-4.6327171,20.0,216,12,KilometersPerHour,,2018-05-15T11:08:17.0000000Z,2018-05-31 11:08:17
3370,3215436,car,39.2150015,-0.4957656,49.0,204,91,KilometersPerHour,,2018-05-15T11:06:44.0000000Z,2018-05-31 11:06:44
3371,3215477,car,36.5040513,-4.8105295,30.0,85,31,KilometersPerHour,,2018-05-15T11:06:59.0000000Z,2018-05-31 11:06:59
3372,3115669,car,38.4806915,-0.772953,448.0,7,25,KilometersPerHour,,2018-05-15T11:09:42.0000000Z,2018-05-31 11:09:42
3373,3115682,car,38.8644346,-1.089498,695.0,127,12,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
3374,3115665,car,39.5767125,2.4242776000000004,99.0,0,0,KilometersPerHour,,2018-05-15T11:08:10.0000000Z,2018-05-31 11:08:10
3375,3115666,car,38.0914778,-1.7971508000000005,542.0,295,15,KilometersPerHour,,2018-05-15T11:09:20.0000000Z,2018-05-31 11:09:20
3376,3115687,car,38.62146679999999,-1.1183983,584.0,0,0,KilometersPerHour,,2018-05-15T11:08:50.0000000Z,2018-05-31 11:08:50
3377,3115685,car,37.801863,-3.719689100000001,477.0,77,102,KilometersPerHour,,2018-05-15T11:09:21.0000000Z,2018-05-31 11:09:21
3378,3115693,car,38.0157698,-3.3693275000000003,866.0,149,0,KilometersPerHour,,2018-05-15T11:08:07.0000000Z,2018-05-31 11:08:07
3379,3115688,car,38.1921943,-1.3323848,231.0,122,33,KilometersPerHour,,2018-05-15T11:09:25.0000000Z,2018-05-31 11:09:25
3380,3115681,car,39.4530558,-0.3993396,33.0,135,30,KilometersPerHour,,2018-05-15T11:09:24.0000000Z,2018-05-31 11:09:24
3381,3215523,car,37.2853581,-5.9989873,32.0,235,0,KilometersPerHour,,2018-05-15T11:09:11.0000000Z,2018-05-31 11:09:11
3382,3215495,car,39.9800108,-0.14246689999999998,87.0,48,46,KilometersPerHour,,2018-05-15T11:06:25.0000000Z,2018-05-31 11:06:25
3383,3215510,car,39.8239475,-0.16593629999999998,18.0,0,0,KilometersPerHour,,2018-05-15T11:09:12.0000000Z,2018-05-31 11:09:12
3384,631554,truck,37.750853,-0.9446173,66.0,0,0,KilometersPerHour,,2018-05-15T11:07:28.0000000Z,2018-05-31 11:07:28
3385,631548,truck,37.75177,-0.9448123,48.0,226,0,KilometersPerHour,,2018-05-15T11:08:56.0000000Z,2018-05-31 11:08:56
3386,631530,car,41.6396224,-0.756392,193.0,0,0,KilometersPerHour,,2018-05-15T11:08:45.0000000Z,2018-05-31 11:08:45
3387,1415243,truck,41.2516832,1.534984,97.0,29,90,KilometersPerHour,,2018-05-15T11:08:29.0000000Z,2018-05-31 11:08:29
3388,1415237,car,41.04144,0.9622751,32.0,59,94,KilometersPerHour,,2018-05-15T11:08:47.0000000Z,2018-05-31 11:08:47
3389,801539,car,42.6844608,-2.9288698,464.0,44,21,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
